return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date
2024-01-31,2023-12-29,2024-01-19,2024-01-19,AMZN_call_put_near,AMZN  240119C00145000,AMZN,call,put_near,8.65,145.0,151.94000244140625,155.33999633789062,20.0,20.0,1.0,155.33999633789062,155.33999633789062,1.0,10.339996337890625,0.1953752991781068,0.8088443004570621,0.07768220581000798,0.09671882589292266,-0.07148329814805976,0.2469995542883873,21,equity_option,,,,,,,,,,,,
2024-02-29,2024-01-31,2024-02-16,2024-02-16,AMZN_call_put_near,AMZN  240216C00150000,AMZN,call,put_near,9.25,150.0,155.1999969482422,169.50999450683594,20.0,20.0,1.0,169.50999450683594,169.50999450683594,1.0,19.509994506835938,1.109188595333615,0.677564134877275,0.0,0.11738821622236933,-0.18909361349456333,0.46902360759973527,16,equity_option,,,,,,,,,,,,
2024-04-30,2024-02-29,2024-03-15,2024-03-15,AMZN_call_put_near,AMZN  240315C00170000,AMZN,call,put_near,8.1,170.0,176.75999450683594,174.4199981689453,20.0,20.0,1.0,174.4199981689453,174.4199981689453,1.0,4.4199981689453125,-0.4543212137104552,0.7369714356933705,0.01704375974752058,0.11061618981738654,-0.07818239092793267,0.3287993327498435,15,equity_option,,,,,,,,,,,,
2024-05-31,2024-04-30,2024-05-17,2024-05-17,AMZN_call_put_near,AMZN  240517C00165000,AMZN,call,put_near,17.41,165.0,175.0,184.6999969482422,20.0,20.0,1.0,184.6999969482422,184.6999969482422,1.0,19.699996948242188,0.13153342609087804,0.6817962570183939,0.0,0.1346355121985353,-0.2632987694008584,0.6145263642191887,17,equity_option,,,,,,,,,,,,
2024-06-28,2024-05-31,2024-06-21,2024-06-21,AMZN_call_put_near,AMZN  240621C00170000,AMZN,call,put_near,7.68,170.0,176.44000244140625,189.0800018310547,20.0,20.0,1.0,189.0800018310547,189.0800018310547,1.0,19.080001831054688,1.484375238418579,0.7664153743380971,0.0,0.1305932624845298,-0.10009888388284338,0.2586567975640297,21,equity_option,,,,,,,,,,,,
2024-07-31,2024-06-28,2024-07-19,2024-07-19,AMZN_call_put_near,AMZN  240719C00180000,AMZN,call,put_near,14.2,180.0,193.25,183.1300048828125,20.0,20.0,1.0,183.1300048828125,183.1300048828125,1.0,3.1300048828125,-0.7795771209286971,0.8549412991287225,0.03643846752828211,0.10682416558129582,-0.10326462242676904,0.2941196598410607,21,equity_option,,,,,,,,,,,,
2024-08-30,2024-07-31,2024-08-16,2024-08-16,AMZN_call_put_near,AMZN  240816C00180000,AMZN,call,put_near,12.0,180.0,186.97999572753903,177.05999755859375,20.0,20.0,1.0,177.05999755859375,177.05999755859375,1.0,0.0,-1.0,0.6659513176414432,0.0003311927817250402,0.1425182801933693,-0.2214741894095713,0.5042730895161629,16,equity_option,,,,,,,,,,,,
2024-09-30,2024-08-30,2024-09-20,2024-09-20,AMZN_call_put_near,AMZN  240920C00170000,AMZN,call,put_near,10.3,170.0,178.5,191.6000061035156,20.0,20.0,1.0,191.6000061035156,191.6000061035156,1.0,21.600006103515597,1.0970879712151063,0.7797990532481414,0.04634743472193636,0.13073267833252028,-0.09870630193453778,0.27415727146863933,21,equity_option,,,,,,,,,,,,
2024-10-31,2024-09-30,2024-10-18,2024-10-18,AMZN_call_put_near,AMZN  241018C00180000,AMZN,call,put_near,8.38,180.0,186.3300018310547,188.9900054931641,20.0,20.0,1.0,188.9900054931641,188.9900054931641,1.0,8.990005493164091,0.07279301827733775,0.7349006682171155,0.05983247959925464,0.12920174050230718,-0.12134755033609856,0.2858562371611595,18,equity_option,,,,,,,,,,,,
2024-11-29,2024-10-31,2024-11-15,2024-11-15,AMZN_call_put_near,AMZN  241115C00180000,AMZN,call,put_near,12.1,180.0,186.3999938964844,202.61000061035156,20.0,20.0,1.0,202.61000061035156,202.61000061035156,1.0,22.610000610351562,0.8685950917645919,0.6744866423008663,0.0,0.1371453429070878,-0.2664518631979469,0.5560041181683542,15,equity_option,,,,,,,,,,,,
2024-12-31,2024-11-29,2024-12-20,2024-12-20,AMZN_call_put_near,AMZN  241220C00200000,AMZN,call,put_near,10.6,200.0,207.88999938964844,224.9199981689453,20.0,20.0,1.0,224.9199981689453,224.9199981689453,1.0,24.919998168945312,1.350943223485407,0.7642285215559528,0.0,0.15458381606520813,-0.11889412898817753,0.2679966585993767,21,equity_option,,,,,,,,,,,,
2025-01-31,2024-12-31,2025-01-17,2025-01-17,AMZN_call_put_near,AMZN  250117C00212500,AMZN,call,put_near,9.8,212.5,219.38999938964844,225.94000244140625,20.0,20.0,1.0,225.94000244140625,225.94000244140625,1.0,13.44000244140625,0.37142882055165805,0.7113246395781337,0.06796934883817266,0.16400354019666305,-0.16133398831203394,0.29267010387182246,17,equity_option,,,,,,,,,,,,
2025-02-28,2025-01-31,2025-02-21,2025-02-21,AMZN_call_put_near,AMZN  250221C00230000,AMZN,call,put_near,14.05,230.0,237.67999267578125,216.5800018310547,20.0,20.0,1.0,216.5800018310547,216.5800018310547,1.0,0.0,-1.0,0.6761493478482704,0.0,0.20645355347474656,-0.22356030128098858,0.42234218345880503,21,equity_option,,,,,,,,,,,,
2025-04-30,2025-02-28,2025-03-21,2025-03-21,AMZN_call_put_near,AMZN  250321C00205000,AMZN,call,put_near,9.3,205.0,212.27999877929688,196.2100067138672,20.0,20.0,1.0,196.2100067138672,196.2100067138672,1.0,0.0,-1.0,0.6415439457686265,0.0030595661641191446,0.18540149671999956,-0.15322862289786698,0.45822465404272084,21,equity_option,,,,,,,,,,,,
2025-05-30,2025-04-30,2025-05-16,2025-05-16,AMZN_call_put_near,AMZN  250516C00175000,AMZN,call,put_near,13.1,175.0,184.4199981689453,205.58999633789065,20.0,20.0,1.0,205.58999633789068,205.58999633789068,1.0,30.589996337890682,1.3351142242664644,0.6648002762477274,0.0012993978280184558,0.1397499045861315,-0.2480599586120782,0.6152225325465204,16,equity_option,,,,,,,,,,,,
2025-06-30,2025-05-30,2025-06-20,2025-06-20,AMZN_call_put_near,AMZN  250620C00190000,AMZN,call,put_near,16.85,190.0,205.0099945068359,209.69000244140625,20.0,20.0,1.0,209.69000244140625,209.69000244140625,1.0,19.69000244140625,0.16854613895586046,0.8279781682092291,7.554841085626246e-08,0.12458021842713553,-0.10405102836534397,0.33457371524572377,21,equity_option,,,,,,,,,,,,
2025-07-31,2025-06-30,2025-07-18,2025-07-18,AMZN_call_put_near,AMZN  250718C00207500,AMZN,call,put_near,14.0,207.5,219.38999938964844,226.1300048828125,20.0,20.0,1.0,226.1300048828125,226.1300048828125,1.0,18.6300048828125,0.3307146344866072,0.7628511842633103,0.0,0.15179103018142895,-0.20432377952920433,0.4373658297419548,18,equity_option,,,,,,,,,,,,
2025-08-29,2025-07-31,2025-08-15,2025-08-15,AMZN_call_put_near,AMZN  250815C00225000,AMZN,call,put_near,13.85,225.0,234.11000061035156,231.02999877929688,20.0,20.0,1.0,231.02999877929688,231.02999877929688,1.0,6.029998779296875,-0.5646210267655686,0.6744077467010496,0.0,0.17093001082808082,-0.27074900703891025,0.43523441027402887,15,equity_option,,,,,,,,,,,,
2025-09-30,2025-08-29,2025-09-19,2025-09-19,AMZN_call_put_near,AMZN  250919C00220000,AMZN,call,put_near,11.45,220.0,229.0,231.47999572753903,20.0,20.0,1.0,231.479995727539,231.479995727539,1.0,11.479995727539006,0.0026197141955464076,0.7633744893364499,0.0,0.17000245354453372,-0.1251205294069493,0.25696286743879315,21,equity_option,,,,,,,,,,,,
2025-10-31,2025-09-30,2025-10-17,2025-10-17,AMZN_call_put_near,AMZN  251017C00207500,AMZN,call,put_near,13.92,207.5,219.57000732421875,213.0399932861328,20.0,20.0,1.0,213.0399932861328,213.0399932861328,1.0,5.5399932861328125,-0.6020119765709186,0.7620166547879991,0.0,0.14756492417255845,-0.2076208918936011,0.4321243021130562,17,equity_option,,,,,,,,,,,,
2025-11-28,2025-10-31,2025-11-21,2025-11-21,AMZN_call_put_near,AMZN  251121C00235000,AMZN,call,put_near,13.72,235.0,244.22000122070312,220.69000244140625,20.0,20.0,1.0,220.69000244140625,220.69000244140625,1.0,0.0,-1.0,0.6761581489395724,0.0,0.2103609938387117,-0.19592693108590709,0.35181937824487675,21,equity_option,,,,,,,,,,,,
2025-12-31,2025-11-28,2025-12-19,2025-12-19,AMZN_call_put_near,AMZN  251219C00225000,AMZN,call,put_near,11.2,225.0,233.22000122070312,227.3500061035156,20.0,20.0,1.0,227.35000610351557,227.35000610351557,1.0,2.350006103515568,-0.7901780264718242,0.6755040548635809,0.014924098500595392,0.20283123003562342,-0.16117546604292166,0.321964008796215,21,equity_option,,,,,,,,,,,,
2026-01-30,2025-12-31,2026-01-16,2026-01-16,AMZN_call_put_near,AMZN  260116C00220000,AMZN,call,put_near,12.67,220.0,230.82000732421875,239.1199951171875,20.0,20.0,1.0,239.1199951171875,239.1199951171875,1.0,19.1199951171875,0.5090761734165352,0.8226256461550954,0.015713400268037005,0.12233252102141658,-0.12408186095306917,0.27283407481908806,16,equity_option,,,,,,,,,,,,
2026-02-27,2026-01-30,2026-02-20,2026-02-20,AMZN_call_put_near,AMZN  260220C00230000,AMZN,call,put_near,16.48,230.0,239.3000030517578,210.11000061035156,20.0,20.0,1.0,210.11000061035156,210.11000061035156,1.0,0.0,-1.0,0.6786892671459696,0.0,0.20723206834758642,-0.25874936872831,0.48908136149644865,21,equity_option,,,,,,,,,,,,
2026-03-31,2026-02-27,2026-03-20,2026-03-20,AMZN_call_put_near,AMZN  260320C00200000,AMZN,call,put_near,12.97,200.0,210.0,205.3699951171875,20.0,20.0,1.0,205.3699951171875,205.3699951171875,1.0,5.3699951171875,-0.5859679940487664,0.8201141644729216,0.004420292203576027,0.13024965724365248,-0.0640336007115625,0.23662616938352585,21,equity_option,,,,,,,,,,,,
2026-04-30,2026-03-31,2026-04-17,2026-04-17,AMZN_call_put_near,AMZN  260417C00200000,AMZN,call,put_near,11.96,200.0,208.27000427246097,250.55999755859375,20.0,20.0,1.0,250.55999755859375,250.55999755859375,1.0,50.55999755859375,3.227424545032922,0.6832131231390078,0.030309458050670948,0.16284953612903152,-0.1937371920564015,0.39221144605875014,17,equity_option,,,,,,,,,,,,
2015-02-27,2015-01-30,2015-02-20,2015-02-20,AMZN_put_atm,AMZN  150220P00345000,AMZN,put,atm,5.0,345.0,354.52999114990234,383.6600112915039,1.0,1.0,1.0,383.6600112915039,383.6600112915039,1.0,0.0,-1.0,-0.3354619881380342,8.16968046670066e-08,0.3115352941798825,-0.23676637698838388,0.3153909400343895,21,equity_option,,,,,,,,,,,,
2015-03-31,2015-02-27,2015-03-20,2015-03-20,AMZN_put_atm,AMZN  150320P00380000,AMZN,put,atm,8.18,380.0,380.1599884033203,378.489990234375,1.0,1.0,1.0,378.489990234375,378.489990234375,1.0,1.510009765625,-0.815402229141198,-0.4847350081789805,0.04941873904982141,0.36205317302558987,-0.19925222821184896,0.2284664567112923,21,equity_option,,,,,,,,,,,,
2015-04-30,2015-03-31,2015-04-17,2015-04-17,AMZN_put_atm,AMZN  150417P00380000,AMZN,put,atm,11.45,380.0,372.09999084472656,375.55999755859375,1.0,1.0,1.0,375.55999755859375,375.55999755859375,1.0,4.44000244140625,-0.6122268610125545,-0.6619538345093112,0.021686488318354603,0.30157797361762695,-0.19199427779288136,0.21357155388593677,17,equity_option,,,,,,,,,,,,
2015-05-29,2015-04-30,2015-05-15,2015-05-15,AMZN_put_atm,AMZN  150515P00415000,AMZN,put,atm,5.6,415.0,421.78001403808594,425.99998474121094,1.0,1.0,1.0,425.99998474121094,425.99998474121094,1.0,0.0,-1.0,-0.36001299645101736,0.01901282836265694,0.3151075076762711,-0.2701629263287444,0.2528466529965401,15,equity_option,,,,,,,,,,,,
2015-06-30,2015-05-29,2015-06-19,2015-06-19,AMZN_put_atm,AMZN  150619P00430000,AMZN,put,atm,9.7,430.0,429.2300033569336,434.92000579833984,1.0,1.0,1.0,434.92000579833984,434.92000579833984,1.0,0.0,-1.0,-0.5077391812146929,0.03062890355767706,0.40924834836916896,-0.21984558801845466,0.22295671354532243,21,equity_option,,,,,,,,,,,,
2015-07-31,2015-06-30,2015-07-17,2015-07-17,AMZN_put_atm,AMZN  150717P00435000,AMZN,put,atm,9.1,435.0,434.09000396728516,483.0099868774414,1.0,1.0,1.0,483.0099868774414,483.0099868774414,1.0,0.0,-1.0,-0.5181617147822947,0.027412269535199752,0.3718170273840727,-0.30579694636327304,0.26127219706773774,17,equity_option,,,,,,,,,,,,
2015-08-31,2015-07-31,2015-08-21,2015-08-21,AMZN_put_atm,AMZN  150821P00550000,AMZN,put,atm,19.3,550.0,536.150016784668,494.46998596191406,1.0,1.0,1.0,494.46998596191406,494.46998596191406,1.0,55.53001403808594,1.8772027999008256,-0.6983634939256639,0.02559404110622516,0.423560365786289,-0.19970600364311508,0.19600164810419085,21,equity_option,,,,,,,,,,,,
2015-09-30,2015-08-31,2015-09-18,2015-09-18,AMZN_put_atm,AMZN  150918P00500000,AMZN,put,atm,10.4,500.0,512.8900146484375,540.260009765625,1.0,1.0,1.0,540.260009765625,540.260009765625,1.0,0.0,-1.0,-0.3351545689065238,0.0,0.41763163402021747,-0.41055805015897384,0.3489095376849174,18,equity_option,,,,,,,,,,,,
2015-10-30,2015-09-30,2015-10-16,2015-10-16,AMZN_put_atm,AMZN  151016P00500000,AMZN,put,atm,10.5,500.0,511.8899917602539,570.7600021362305,1.0,1.0,1.0,570.7600021362305,570.7600021362305,1.0,0.0,-1.0,-0.39194805967029367,0.0,0.40842754860084335,-0.5533844203987712,0.32172440291643145,16,equity_option,,,,,,,,,,,,
2015-11-30,2015-10-30,2015-11-20,2015-11-20,AMZN_put_atm,AMZN  151120P00620000,AMZN,put,atm,10.57,620.0,625.9000015258789,668.4500122070312,1.0,1.0,1.0,668.4500122070312,668.4500122070312,1.0,0.0,-1.0,-0.43747526531133807,4.855968520591644e-08,0.5933728868841203,-0.3366042418880024,0.23542933205366137,21,equity_option,,,,,,,,,,,,
2015-12-31,2015-11-30,2015-12-18,2015-12-18,AMZN_put_atm,AMZN  151218P00660000,AMZN,put,atm,13.96,660.0,664.8000335693359,664.1400146484375,1.0,1.0,1.0,664.1400146484375,664.1400146484375,1.0,0.0,-1.0,-0.4386392804758028,3.830272338847514e-06,0.5841097534185077,-0.3595022603615856,0.21893944083452224,18,equity_option,,,,,,,,,,,,
2016-01-29,2015-12-31,2016-01-15,2016-01-15,AMZN_put_atm,AMZN  160115P00680000,AMZN,put,atm,14.2,680.0,675.8899688720703,570.1800155639648,1.0,1.0,1.0,570.1800155639648,570.1800155639648,1.0,109.81998443603516,6.733801720847547,-0.5607053103805635,0.010192786769721601,0.54601892396,-0.32944896253095024,0.1786606195807457,15,equity_option,,,,,,,,,,,,
2016-02-29,2016-01-29,2016-02-19,2016-02-19,AMZN_put_atm,AMZN  160219P00600000,AMZN,put,atm,25.4,600.0,587.0000076293945,534.900016784668,1.0,1.0,1.0,534.900016784668,534.900016784668,1.0,65.09998321533203,1.5629914651705525,-0.6686300467710352,0.0005325780770010635,0.5080664711669999,-0.45104854609265743,0.27445409666299825,21,equity_option,,,,,,,,,,,,
2016-03-31,2016-02-29,2016-03-18,2016-03-18,AMZN_put_atm,AMZN  160318P00550000,AMZN,put,atm,14.75,550.0,552.5199890136719,552.0800018310547,1.0,1.0,1.0,552.0800018310547,552.0800018310547,1.0,0.0,-1.0,-0.43716863367978315,0.0033705512764768755,0.4858967917360164,-0.4858083272503553,0.3559892357945442,18,equity_option,,,,,,,,,,,,
2016-04-29,2016-03-31,2016-04-15,2016-04-15,AMZN_put_atm,AMZN  160415P00590000,AMZN,put,atm,10.0,590.0,593.6399841308594,625.890007019043,1.0,1.0,1.0,625.890007019043,625.890007019043,1.0,0.0,-1.0,-0.43435940659202193,0.003746333617224874,0.47638921516563293,-0.325080040670108,0.2019727219939232,15,equity_option,,,,,,,,,,,,
2016-05-31,2016-04-29,2016-05-20,2016-05-20,AMZN_put_atm,AMZN  160520P00660000,AMZN,put,atm,16.8,660.0,659.5899963378906,702.7999877929688,1.0,1.0,1.0,702.7999877929688,702.7999877929688,1.0,0.0,-1.0,-0.49339934800351626,0.02714218268517003,0.6284080402881203,-0.39743478985823444,0.2632975223898888,21,equity_option,,,,,,,,,,,,
2016-06-30,2016-05-31,2016-06-17,2016-06-17,AMZN_put_atm,AMZN  160617P00720000,AMZN,put,atm,11.9,720.0,722.7899932861328,706.3899993896484,1.0,1.0,1.0,706.3899993896484,706.3899993896484,1.0,13.610000610351562,0.1436975302816439,-0.4717609437294433,0.0064454734848342875,0.6186586352408149,-0.5431409466318691,0.25687465432882317,17,equity_option,,,,,,,,,,,,
2016-07-29,2016-06-30,2016-07-15,2016-07-15,AMZN_put_atm,AMZN  160715P00700000,AMZN,put,atm,7.01,700.0,715.6199645996094,735.4399871826172,1.0,1.0,1.0,735.4399871826172,735.4399871826172,1.0,0.0,-1.0,-0.3172734999687006,0.012725711229703169,0.5326442058257972,-0.42144311077406993,0.23397381573915482,15,equity_option,,,,,,,,,,,,
2016-08-31,2016-07-29,2016-08-19,2016-08-19,AMZN_put_atm,AMZN  160819P00760000,AMZN,put,atm,15.05,760.0,758.8099670410156,757.3100280761719,1.0,1.0,1.0,757.3100280761719,757.3100280761719,1.0,2.689971923828125,-0.8212643239981312,-0.5063255906576832,0.018472589307544036,0.7234910527119698,-0.3272706105416283,0.1887443317055702,21,equity_option,,,,,,,,,,,,
2016-09-30,2016-08-31,2016-09-16,2016-09-16,AMZN_put_atm,AMZN  160916P00750000,AMZN,put,atm,3.8,750.0,769.1600036621094,778.5199737548828,1.0,1.0,1.0,778.5199737548828,778.5199737548828,1.0,0.0,-1.0,-0.24836789330464443,0.018671981595791937,0.5227050559698682,-0.29748746705916007,0.1588841939806938,16,equity_option,,,,,,,,,,,,
2016-10-31,2016-09-30,2016-10-21,2016-10-21,AMZN_put_atm,AMZN  161021P00820000,AMZN,put,atm,10.15,820.0,837.3100280761719,818.9900207519531,1.0,1.0,1.0,818.9900207519531,818.9900207519531,1.0,1.009979248046875,-0.9004946553648399,-0.33910592053799404,3.0781640514772965e-06,0.7379079915124451,-0.39071691046928514,0.2202995916247368,21,equity_option,,,,,,,,,,,,
2016-11-30,2016-10-31,2016-11-18,2016-11-18,AMZN_put_atm,AMZN  161118P00780000,AMZN,put,atm,11.05,780.0,789.8200225830078,760.1599884033203,1.0,1.0,1.0,760.1599884033203,760.1599884033203,1.0,19.840011596679688,0.7954761625954467,-0.38604082127206824,0.02318881026365195,0.6566565966912665,-0.38546232113162837,0.21190623341798784,18,equity_option,,,,,,,,,,,,
2016-12-30,2016-11-30,2016-12-16,2016-12-16,AMZN_put_atm,AMZN  161216P00740000,AMZN,put,atm,9.8,740.0,750.5699920654297,757.7700042724609,1.0,1.0,1.0,757.7700042724609,757.7700042724609,1.0,0.0,-1.0,-0.3358856641088696,0.003703366412724035,0.5787165556044599,-0.31154639619909297,0.17087044831514356,16,equity_option,,,,,,,,,,,,
2017-01-31,2016-12-30,2017-01-20,2017-01-20,AMZN_put_atm,AMZN  170120P00760000,AMZN,put,atm,21.4,760.0,749.8699951171875,808.3300018310547,1.0,1.0,1.0,808.3300018310547,808.3300018310547,1.0,0.0,-1.0,-0.7055475531569244,0.01925241187340365,0.5912544114915882,-0.13296934623601864,0.09700865768194199,21,equity_option,,,,,,,,,,,,
2017-02-28,2017-01-31,2017-02-17,2017-02-17,AMZN_put_atm,AMZN  170217P00820000,AMZN,put,atm,23.68,820.0,823.4799957275391,845.0700378417969,1.0,1.0,1.0,845.0700378417969,845.0700378417969,1.0,0.0,-1.0,-0.4412158855497319,0.0040007247318695005,0.7038628793926383,-0.7109916384484727,0.34067591673135755,17,equity_option,,,,,,,,,,,,
2017-03-31,2017-02-28,2017-03-17,2017-03-17,AMZN_put_atm,AMZN  170317P00830000,AMZN,put,atm,6.1,830.0,845.0399780273438,852.3100280761719,1.0,1.0,1.0,852.3100280761719,852.3100280761719,1.0,0.0,-1.0,-0.30469598142322907,0.017110526158073753,0.6689066713573598,-0.3361344705266145,0.16935175234079364,17,equity_option,,,,,,,,,,,,
2017-04-28,2017-03-31,2017-04-21,2017-04-21,AMZN_put_atm,AMZN  170421P00900000,AMZN,put,atm,20.1,900.0,886.5399932861328,898.5299682617188,1.0,1.0,1.0,898.5299682617188,898.5299682617188,1.0,1.47003173828125,-0.9268640926228234,-0.6171392486428771,0.012032684130364346,0.7935774213232704,-0.40344098524807137,0.2058493305563927,21,equity_option,,,,,,,,,,,,
2017-05-31,2017-04-28,2017-05-19,2017-05-19,AMZN_put_atm,AMZN  170519P00940000,AMZN,put,atm,23.0,940.0,924.9900054931641,959.8400115966796,1.0,1.0,1.0,959.8400115966796,959.8400115966796,1.0,0.0,-1.0,-0.8829765824196012,0.01669812685419217,0.4350132387194597,-0.04989379675242844,0.0557761811852455,21,equity_option,,,,,,,,,,,,
2017-06-30,2017-05-31,2017-06-16,2017-06-16,AMZN_put_atm,AMZN  170616P01000000,AMZN,put,atm,18.15,1000.0,994.6199798583984,987.7100372314452,1.0,1.0,1.0,987.7100372314452,987.7100372314452,1.0,12.289962768554801,-0.32286706509339935,-0.5652655040911396,0.009831501942743551,0.8304277616151954,-0.3793862024032695,0.1482580904364586,16,equity_option,,,,,,,,,,,,
2017-07-31,2017-06-30,2017-07-21,2017-07-21,AMZN_put_atm,AMZN  170721P00960000,AMZN,put,atm,13.81,960.0,968.0000305175781,1025.6700134277344,1.0,1.0,1.0,1025.6700134277344,1025.6700134277344,1.0,0.0,-1.0,-0.4138146174646546,0.009228362005476972,0.9161303253145818,-0.3832759077861123,0.1773779532790184,21,equity_option,,,,,,,,,,,,
2017-08-31,2017-07-31,2017-08-18,2017-08-18,AMZN_put_atm,AMZN  170818P01000000,AMZN,put,atm,25.07,1000.0,987.7799987792969,958.4700012207032,1.0,1.0,1.0,958.4700012207032,958.4700012207032,1.0,41.52999877929676,0.6565615787513666,-0.5832348408952185,0.018067809376696727,0.8715700411605996,-0.538931491599282,0.22409275535345077,18,equity_option,,,,,,,,,,,,
2017-09-29,2017-08-31,2017-09-15,2017-09-15,AMZN_put_atm,AMZN  170915P00980000,AMZN,put,atm,13.5,980.0,980.5999755859375,986.790008544922,1.0,1.0,1.0,986.790008544922,986.790008544922,1.0,0.0,-1.0,-0.48697368912646616,0.018350734169560425,0.7890744049386469,-0.4749601258782352,0.17700602773427965,15,equity_option,,,,,,,,,,,,
2017-10-31,2017-09-29,2017-10-20,2017-10-20,AMZN_put_atm,AMZN  171020P00950000,AMZN,put,atm,11.56,950.0,961.3500213623047,982.9100036621094,1.0,1.0,1.0,982.9100036621094,982.9100036621094,1.0,0.0,-1.0,-0.382862087149604,0.018932263158025472,0.8607251440193987,-0.37122311703270405,0.18555793112516403,21,equity_option,,,,,,,,,,,,
2017-11-30,2017-10-31,2017-11-17,2017-11-17,AMZN_put_atm,AMZN  171117P01100000,AMZN,put,atm,16.8,1100.0,1105.2799987792969,1129.8799896240234,1.0,1.0,1.0,1129.8799896240234,1129.8799896240234,1.0,0.0,-1.0,-0.4391948829721609,0.0010671959113923114,0.9437607133613384,-0.5424252686939148,0.19681106299161907,17,equity_option,,,,,,,,,,,,
2017-12-29,2017-11-30,2017-12-15,2017-12-15,AMZN_put_atm,AMZN  171215P01150000,AMZN,put,atm,12.6,1150.0,1176.7500305175781,1179.1400146484375,1.0,1.0,1.0,1179.1400146484375,1179.1400146484375,1.0,0.0,-1.0,-0.3263775700643358,0.009931243058419026,0.8182331308625602,-0.7002676556747875,0.20145655609369278,15,equity_option,,,,,,,,,,,,
2018-01-31,2017-12-29,2018-01-19,2018-01-19,AMZN_put_atm,AMZN  180119P01150000,AMZN,put,atm,10.45,1150.0,1169.469985961914,1294.5799255371094,1.0,1.0,1.0,1294.5799255371094,1294.5799255371094,1.0,0.0,-1.0,-0.33539665881412073,0.0002224766887728901,1.0261539462685656,-0.4210284965678319,0.17532044209241865,21,equity_option,,,,,,,,,,,,
2018-02-28,2018-01-31,2018-02-16,2018-02-16,AMZN_put_atm,AMZN  180216P01450000,AMZN,put,atm,58.45,1450.0,1450.8900451660156,1448.6900329589844,1.0,1.0,1.0,1448.6900329589844,1448.6900329589844,1.0,1.309967041015625,-0.9775882456626924,-0.47092776791227936,0.012432393605546729,1.2042611706329867,-1.9473989413974522,0.5159792076230052,16,equity_option,,,,,,,,,,,,
2018-04-30,2018-02-28,2018-03-16,2018-03-16,AMZN_put_atm,AMZN  180316P01500000,AMZN,put,atm,28.0,1500.0,1512.449951171875,1571.6799926757812,1.0,1.0,1.0,1571.6799926757812,1571.6799926757812,1.0,0.0,-1.0,-0.4329849522329525,3.669068064894978e-05,1.24990214181481,-1.0942743883756947,0.2819081044554711,16,equity_option,,,,,,,,,,,,
2018-05-31,2018-04-30,2018-05-18,2018-05-18,AMZN_put_atm,AMZN  180518P01600000,AMZN,put,atm,51.15,1600.0,1566.1300659179688,1574.3699645996094,1.0,1.0,1.0,1574.3699645996094,1574.3699645996094,1.0,25.630035400390625,-0.4989240390930474,-0.6638115776852151,0.006699841677404497,1.309046269429457,-0.7206754510008722,0.20615450023412707,18,equity_option,,,,,,,,,,,,
2018-06-29,2018-05-31,2018-06-15,2018-06-15,AMZN_put_atm,AMZN  180615P01625000,AMZN,put,atm,23.15,1625.0,1629.6200561523438,1715.9700012207031,1.0,1.0,1.0,1715.9700012207031,1715.9700012207031,1.0,0.0,-1.0,-0.4805310904907328,0.005437227102175672,1.312162327157897,-0.804863351374955,0.1643188367962837,15,equity_option,,,,,,,,,,,,
2018-07-31,2018-06-29,2018-07-20,2018-07-20,AMZN_put_atm,AMZN  180720P01750000,AMZN,put,atm,62.0,1750.0,1699.7999572753906,1813.699951171875,1.0,1.0,1.0,1813.699951171875,1813.699951171875,1.0,0.0,-1.0,-0.8372262990907205,0.005791794726938527,1.0511422886785644,-0.2722296334804568,0.12287536407709121,21,equity_option,,,,,,,,,,,,
2018-08-31,2018-07-31,2018-08-17,2018-08-17,AMZN_put_atm,AMZN  180817P01750000,AMZN,put,atm,25.84,1750.0,1777.4400329589844,1882.2200012207031,1.0,1.0,1.0,1882.2200012207031,1882.2200012207031,1.0,0.0,-1.0,-0.3729568081295526,0.008750628841201338,1.4091768784460268,-1.0602927190912332,0.25989535731077207,17,equity_option,,,,,,,,,,,,
2018-09-28,2018-08-31,2018-09-21,2018-09-21,AMZN_put_atm,AMZN  180921P02000000,AMZN,put,atm,32.0,2000.0,2012.7099609375,1915.0100708007812,1.0,1.0,1.0,1915.0100708007812,1915.0100708007812,1.0,84.98992919921875,1.655935287475586,-0.4312401553447502,0.0001070980222637279,1.9040973452141208,-0.8837168961657156,0.20168781749010087,21,equity_option,,,,,,,,,,,,
2018-10-31,2018-09-28,2018-10-19,2018-10-19,AMZN_put_atm,AMZN  181019P02000000,AMZN,put,atm,43.12,2000.0,2003.0000305175781,1764.0299987792969,1.0,1.0,1.0,1764.0299987792969,1764.0299987792969,1.0,235.97000122070312,4.472402625712039,-0.46725048324138085,0.007299706123305697,1.903641018366157,-1.0611660748061027,0.2420894218564034,21,equity_option,,,,,,,,,,,,
